MSISDN;USAGE_EVENT_DATE_TIME;USAGE_EVENT_CITY_ID;USAGE_EVENT_TYPE_ID;USAGE_EVENT_TRACKING_QUANTITY;USAGE_EVENT_TRACKING_UNIT;USAGE_EVENT_BILLING_QUANTITY;USAGE_EVENT_BILLING_UNIT;USAGE_EVENT_REVENUE
+27769640012;14 07 2025 08:58;2;1;82;MBs;82;MBs;15,58
+27797558478;15 07 2025 16:11;8;1;33;MBs;33;MBs;5,94
+27745481138;14 07 2025 21:25;24;1;179;MBs;179;MBs;17,9
+27739163904;14 07 2025 09:03;19;1;290;MBs;290;MBs;49,3
+27761935085;16 07 2025 09:31;15;2;82;MBs;82;MBs;26,24
+27720125760;16 07 2025 15:36;11;5;122;seconds;122;seconds;6,1
+27740027276;19 07 2025 14:44;11;1;294;MBs;294;MBs;38,22
+27716808757;19 07 2025 13:10;30;4;92;seconds;2;minutes;1,68
+27700536653;14 07 2025 08:28;15;7;95;seconds;2;minutes;2,24
+27732183258;19 07 2025 08:24;15;1;201;MBs;201;MBs;18,09
+27708162164;15 07 2025 11:40;2;4;9;seconds;1;minutes;0,85
+27796677912;14 07 2025 17:16;33;1;146;MBs;146;MBs;17,52
+27761598472;15 07 2025 11:01;33;9;141;SMSs;141;SMSs;95,88
+27718983643;19 07 2025 03:39;15;5;126;seconds;126;seconds;2,52
+27771920365;18 07 2025 09:07;8;2;212;MBs;212;MBs;78,44
+27743417384;14 07 2025 01:44;33;5;41;seconds;41;seconds;1,23
+27729733969;14 07 2025 03:13;11;8;282;seconds;282;seconds;39,48
+27797558478;17 07 2025 22:44;19;1;212;MBs;212;MBs;23,32
+27790900159;17 07 2025 03:29;33;8;81;seconds;81;seconds;9,72
+27796205527;18 07 2025 21:23;11;1;103;MBs;103;MBs;18,54
+27790328958;17 07 2025 18:56;11;1;150;MBs;150;MBs;15
+27789810620;14 07 2025 08:21;29;1;248;MBs;248;MBs;39,68
+27771192228;17 07 2025 21:13;33;5;279;seconds;279;seconds;13,95
+27711312486;17 07 2025 16:21;3;1;155;MBs;155;MBs;17,05
+27717601695;14 07 2025 05:28;10;7;191;seconds;4;minutes;2,56
+27753445274;14 07 2025 07:40;10;1;225;MBs;225;MBs;36
+27790732780;15 07 2025 09:51;27;4;263;seconds;5;minutes;3,65
+27737674304;17 07 2025 15:46;28;1;47;MBs;47;MBs;5,17
+27784301965;14 07 2025 15:05;15;1;124;MBs;124;MBs;17,36
+27734719249;17 07 2025 10:34;2;5;32;seconds;32;seconds;0,96
+27748023717;14 07 2025 19:46;18;1;126;MBs;126;MBs;11,34
+27708162164;15 07 2025 19:26;2;5;9;seconds;9;seconds;0,45
+27744810767;14 07 2025 19:35;14;5;126;seconds;126;seconds;5,04
+27703402404;14 07 2025 10:00;11;9;77;SMSs;77;SMSs;53,13
+27795728959;16 07 2025 03:23;11;8;128;seconds;128;seconds;17,92
+27798290960;16 07 2025 06:09;28;7;197;seconds;4;minutes;3,96
+27771192228;15 07 2025 13:46;28;5;119;seconds;119;seconds;5,95
+27757073185;18 07 2025 22:58;12;4;76;seconds;2;minutes;1,52
+27711312486;18 07 2025 02:02;2;7;238;seconds;4;minutes;3,8
+27776874455;17 07 2025 02:32;15;4;261;seconds;5;minutes;3,35
+27784301965;18 07 2025 08:20;15;9;72;SMSs;72;SMSs;48,24
+27747009358;18 07 2025 04:06;33;3;107;seconds;2;minutes;1,7
+27749895634;19 07 2025 21:41;17;5;147;seconds;147;seconds;5,88
+27796664125;17 07 2025 17:35;15;2;35;MBs;35;MBs;13,65
+27725463719;16 07 2025 20:33;21;1;172;MBs;172;MBs;17,2
+27788451269;19 07 2025 11:59;10;4;185;seconds;4;minutes;3,48
+27776715116;14 07 2025 16:27;1;5;72;seconds;72;seconds;4,32
+27733191788;14 07 2025 02:28;15;1;37;MBs;37;MBs;4,07
+27735555294;14 07 2025 09:33;10;5;78;seconds;78;seconds;3,9
+27706347171;17 07 2025 05:54;10;1;105;MBs;105;MBs;15,75
+27727400477;18 07 2025 02:32;14;5;227;seconds;227;seconds;11,35
+27706833765;14 07 2025 15:54;27;5;200;seconds;200;seconds;8
+27796967165;14 07 2025 23:14;5;8;48;seconds;48;seconds;7,68
+27734762586;17 07 2025 09:34;19;6;242;SMSs;242;SMSs;147,62
+27700498064;18 07 2025 05:29;35;1;240;MBs;240;MBs;26,4
+27722745553;15 07 2025 04:40;2;1;36;MBs;36;MBs;4,32
+27702126483;17 07 2025 01:41;33;5;56;seconds;56;seconds;3,36
+27784301965;17 07 2025 15:34;27;5;261;seconds;261;seconds;10,44
+27729448431;15 07 2025 02:06;16;5;138;seconds;138;seconds;8,28
+27725138892;18 07 2025 20:27;19;8;270;seconds;270;seconds;43,2
+27741797104;19 07 2025 10:37;20;8;84;seconds;84;seconds;8,4
+27763735255;18 07 2025 23:00;11;1;152;MBs;152;MBs;15,2
+27717893653;17 07 2025 11:57;13;3;299;seconds;5;minutes;6,45
+27719015850;18 07 2025 00:26;10;5;50;seconds;50;seconds;2
+27701422836;19 07 2025 15:04;15;3;192;seconds;4;minutes;4,32
+27724545371;17 07 2025 09:18;2;7;43;seconds;1;minutes;1,16
+27743282991;17 07 2025 02:13;29;1;14;MBs;14;MBs;1,54
+27739163904;19 07 2025 13:08;19;1;150;MBs;150;MBs;22,5
+27713173581;14 07 2025 02:09;10;8;167;seconds;167;seconds;25,05
+27790250774;14 07 2025 00:06;2;4;228;seconds;4;minutes;2,84
+27760905385;18 07 2025 12:15;21;8;240;seconds;240;seconds;33,6
+27743282991;14 07 2025 14:57;11;1;130;MBs;130;MBs;13
+27790900159;17 07 2025 08:12;33;1;51;MBs;51;MBs;5,61
+27768158896;14 07 2025 14:29;35;1;128;MBs;128;MBs;21,76
+27798562157;15 07 2025 14:49;12;8;227;seconds;227;seconds;27,24
+27703678152;18 07 2025 16:03;9;4;107;seconds;2;minutes;1,46
+27703678152;19 07 2025 04:56;25;6;176;SMSs;176;SMSs;116,16
+27761164231;16 07 2025 15:40;14;1;57;MBs;57;MBs;6,84
+27776328452;14 07 2025 02:04;2;1;145;MBs;145;MBs;24,65
+27749852120;14 07 2025 02:52;14;4;39;seconds;1;minutes;0,78
+27717601695;17 07 2025 21:53;14;1;124;MBs;124;MBs;12,4
+27741562035;14 07 2025 20:47;25;5;265;seconds;265;seconds;13,25
+27700594567;14 07 2025 21:52;12;4;226;seconds;4;minutes;2,12
+27781238778;17 07 2025 05:52;4;1;187;MBs;187;MBs;31,79
+27798062959;18 07 2025 03:41;27;1;268;MBs;268;MBs;50,92
+27707848987;18 07 2025 10:07;21;3;103;seconds;2;minutes;2,26
+27792936129;16 07 2025 06:13;1;7;214;seconds;4;minutes;4,52
+27734401930;16 07 2025 23:48;6;8;91;seconds;91;seconds;16,38
+27743417384;18 07 2025 01:54;33;1;45;MBs;45;MBs;6,75
+27725463719;15 07 2025 13:51;19;4;268;seconds;5;minutes;2,95
+27711688823;15 07 2025 17:42;28;3;70;seconds;2;minutes;1,36
+27709188166;18 07 2025 18:31;31;5;4;seconds;4;seconds;0,08
+27720593040;17 07 2025 22:27;13;1;138;MBs;138;MBs;20,7
+27761465695;17 07 2025 23:59;33;1;25;MBs;25;MBs;3
+27740407777;15 07 2025 07:17;8;6;233;SMSs;233;SMSs;121,16
+27711810165;19 07 2025 02:18;11;5;58;seconds;58;seconds;1,74
+27732045020;18 07 2025 22:56;6;8;160;seconds;160;seconds;20,8
+27798290960;19 07 2025 03:27;11;7;243;seconds;5;minutes;4,05
+27755830723;14 07 2025 22:12;28;5;141;seconds;141;seconds;4,23
+27787961134;15 07 2025 02:44;33;8;83;seconds;83;seconds;9,96
+27795885602;19 07 2025 17:42;12;1;250;MBs;250;MBs;25
+27708030287;14 07 2025 05:06;19;8;249;seconds;249;seconds;47,31
+27705989494;19 07 2025 07:12;14;1;32;MBs;32;MBs;3,52
+27733195138;19 07 2025 10:28;20;5;150;seconds;150;seconds;6
+27754088048;19 07 2025 05:14;31;5;160;seconds;160;seconds;8
+27741042905;19 07 2025 21:20;33;1;27;MBs;27;MBs;4,59
+27706347171;14 07 2025 17:55;10;8;126;seconds;126;seconds;17,64
+27743282991;14 07 2025 20:01;11;5;241;seconds;241;seconds;9,64
+27759967153;17 07 2025 05:50;10;8;152;seconds;152;seconds;28,88
+27702796440;19 07 2025 01:08;19;8;281;seconds;281;seconds;42,15
+27767578966;16 07 2025 02:36;8;5;255;seconds;255;seconds;12,75
+27708162164;16 07 2025 11:54;2;1;285;MBs;285;MBs;54,15
+27748419705;17 07 2025 12:54;33;6;24;SMSs;24;SMSs;16,08
+27709050860;15 07 2025 14:07;2;1;78;MBs;78;MBs;11,7
+27720593040;18 07 2025 00:23;11;1;117;MBs;117;MBs;16,38
+27757293964;15 07 2025 03:38;10;5;156;seconds;156;seconds;6,24
+27719729993;15 07 2025 19:32;11;5;20;seconds;20;seconds;1,2
+27797558478;16 07 2025 15:37;11;2;215;MBs;215;MBs;58,05
+27799698904;17 07 2025 20:12;14;4;145;seconds;3;minutes;1,56
+27734401930;16 07 2025 19:34;11;5;241;seconds;241;seconds;7,23
+27706327368;19 07 2025 08:13;13;8;189;seconds;189;seconds;34,02
+27714271871;15 07 2025 18:46;31;1;13;MBs;13;MBs;1,43
+27740407777;17 07 2025 20:41;8;1;263;MBs;263;MBs;28,93
+27758773144;16 07 2025 03:20;21;8;66;seconds;66;seconds;8,58
+27771920365;15 07 2025 23:15;2;8;70;seconds;70;seconds;8,4
+27717601695;17 07 2025 22:23;14;2;161;MBs;161;MBs;56,35
+27713173581;18 07 2025 09:19;10;1;36;MBs;36;MBs;3,96
+27700408017;15 07 2025 03:38;2;1;77;MBs;77;MBs;8,47
+27734762586;18 07 2025 06:05;19;5;194;seconds;194;seconds;7,76
+27776328452;15 07 2025 02:43;1;1;39;MBs;39;MBs;3,51
+27730210420;19 07 2025 22:47;21;1;91;MBs;91;MBs;14,56
+27732577687;19 07 2025 02:54;27;8;39;seconds;39;seconds;4,29
+27701525711;16 07 2025 00:41;7;5;17;seconds;17;seconds;0,85
+27785690836;14 07 2025 12:06;10;1;73;MBs;73;MBs;9,49
+27739163904;15 07 2025 08:17;21;1;222;MBs;222;MBs;39,96
+27772909252;19 07 2025 22:28;11;6;155;SMSs;155;SMSs;106,95
+27766307074;15 07 2025 19:42;35;1;145;MBs;145;MBs;14,5
+27704753382;16 07 2025 04:32;3;5;71;seconds;71;seconds;4,26
+27758901102;15 07 2025 18:20;11;5;264;seconds;264;seconds;10,56
+27726176224;19 07 2025 06:38;33;4;223;seconds;4;minutes;2,72
+27722747624;19 07 2025 22:48;16;4;206;seconds;4;minutes;2,2
+27759434978;18 07 2025 17:54;14;5;35;seconds;35;seconds;1,75
+27739163904;15 07 2025 04:10;21;5;128;seconds;128;seconds;5,12
+27749895634;18 07 2025 23:24;11;3;227;seconds;4;minutes;4,76
+27709188166;14 07 2025 06:43;6;1;149;MBs;149;MBs;29,8
+27701302724;18 07 2025 09:23;12;5;178;seconds;178;seconds;5,34
+27778478997;17 07 2025 05:28;15;1;269;MBs;269;MBs;43,04
+27732045020;16 07 2025 12:44;6;5;184;seconds;184;seconds;3,68
+27723131974;17 07 2025 07:16;15;8;295;seconds;295;seconds;47,2
+27790732780;16 07 2025 22:35;14;8;211;seconds;211;seconds;31,65
+27727400477;14 07 2025 19:08;14;5;118;seconds;118;seconds;4,72
+27769640012;16 07 2025 16:37;2;8;221;seconds;221;seconds;28,73
+27790781178;17 07 2025 21:01;19;8;132;seconds;132;seconds;22,44
+27753154430;19 07 2025 15:28;14;8;46;seconds;46;seconds;8,74
+27777008770;18 07 2025 22:07;10;2;114;MBs;114;MBs;27,36
+27777782468;19 07 2025 17:48;29;5;70;seconds;70;seconds;2,8
+27749758825;18 07 2025 16:14;27;5;32;seconds;32;seconds;0,96
+27795885602;16 07 2025 01:12;31;4;203;seconds;4;minutes;2,24
+27723131974;14 07 2025 10:06;10;5;271;seconds;271;seconds;10,84
+27701525711;19 07 2025 06:12;7;1;109;MBs;109;MBs;11,99
+27765054595;14 07 2025 20:15;29;1;129;MBs;129;MBs;18,06
+27719015850;18 07 2025 21:02;10;4;269;seconds;5;minutes;3,75
+27728019757;18 07 2025 22:51;10;1;32;MBs;32;MBs;5,76
+27730210420;15 07 2025 19:11;5;5;140;seconds;140;seconds;2,8
+27787961134;15 07 2025 08:02;33;6;101;SMSs;101;SMSs;68,68
+27750688826;19 07 2025 16:53;10;5;274;seconds;274;seconds;10,96
+27744810767;17 07 2025 13:39;14;1;125;MBs;125;MBs;18,75
+27712385865;18 07 2025 03:20;13;4;251;seconds;5;minutes;4,3
+27758901102;15 07 2025 21:50;11;4;184;seconds;4;minutes;2,8
+27768158896;15 07 2025 01:01;33;9;150;SMSs;150;SMSs;109,5
+27775957924;14 07 2025 22:14;10;5;79;seconds;79;seconds;3,95
+27703027009;14 07 2025 06:08;27;3;40;seconds;1;minutes;0,7
+27733191788;14 07 2025 16:22;15;8;152;seconds;152;seconds;19,76
+27779152086;14 07 2025 07:28;11;1;84;MBs;84;MBs;13,44
+27706374564;17 07 2025 15:27;26;3;92;seconds;2;minutes;2,3
+27748419705;17 07 2025 02:55;33;1;233;MBs;233;MBs;27,96
+27782499920;19 07 2025 08:52;28;1;296;MBs;296;MBs;38,48
+27738312041;18 07 2025 19:49;10;1;38;MBs;38;MBs;3,8
+27798418621;16 07 2025 04:56;13;8;241;seconds;241;seconds;33,74
+27715586306;15 07 2025 03:05;35;1;46;MBs;46;MBs;4,14
+27780470523;14 07 2025 13:25;21;6;290;SMSs;290;SMSs;179,8
+27726606265;14 07 2025 07:00;7;4;188;seconds;4;minutes;2,52
+27727400477;14 07 2025 16:31;14;5;126;seconds;126;seconds;2,52
+27799314934;16 07 2025 17:00;15;5;164;seconds;164;seconds;8,2
+27729448431;19 07 2025 16:31;14;7;107;seconds;2;minutes;1,7
+27748419705;18 07 2025 15:20;33;1;11;MBs;11;MBs;1,98
+27710816964;14 07 2025 06:51;8;8;96;seconds;96;seconds;15,36
+27769640012;14 07 2025 16:25;3;1;214;MBs;214;MBs;19,26
+27799698904;17 07 2025 19:21;15;1;221;MBs;221;MBs;24,31
+27734810654;15 07 2025 02:07;11;1;264;MBs;264;MBs;39,6
+27740348711;16 07 2025 02:43;21;8;193;seconds;193;seconds;34,74
+27795199855;16 07 2025 22:21;21;5;275;seconds;275;seconds;13,75
+27739493210;18 07 2025 20:52;35;5;144;seconds;144;seconds;5,76
+27795728959;16 07 2025 18:15;25;1;276;MBs;276;MBs;44,16
+27786740905;16 07 2025 20:51;35;1;41;MBs;41;MBs;3,69
+27711214656;16 07 2025 16:52;28;5;100;seconds;100;seconds;5
+27748057905;15 07 2025 04:07;9;5;36;seconds;36;seconds;1,44
+27768741126;14 07 2025 15:24;11;5;150;seconds;150;seconds;6
+27795825108;17 07 2025 20:06;8;8;163;seconds;163;seconds;30,97
+27771918275;16 07 2025 20:08;19;6;28;SMSs;28;SMSs;19,6
+27732045020;18 07 2025 01:10;7;1;267;MBs;267;MBs;45,39
+27734011187;17 07 2025 22:57;29;3;124;seconds;3;minutes;2,34
+27758901102;16 07 2025 21:53;11;9;241;SMSs;241;SMSs;163,88
+27733195138;15 07 2025 15:48;20;1;158;MBs;158;MBs;14,22
+27791549028;15 07 2025 03:04;11;1;65;MBs;65;MBs;7,8
+27795246915;19 07 2025 06:08;14;2;183;MBs;183;MBs;54,9
+27790892604;19 07 2025 16:43;4;5;128;seconds;128;seconds;3,84
+27790900159;19 07 2025 07:45;17;1;234;MBs;234;MBs;42,12
+27732183258;16 07 2025 09:41;8;8;30;seconds;30;seconds;4,5
+27779545098;16 07 2025 19:11;33;8;266;seconds;266;seconds;53,2
+27760632550;17 07 2025 09:26;21;1;229;MBs;229;MBs;32,06
+27739493210;16 07 2025 06:04;35;1;299;MBs;299;MBs;35,88
+27729820192;19 07 2025 18:06;21;1;180;MBs;180;MBs;18
+27796004479;18 07 2025 05:33;27;1;237;MBs;237;MBs;35,55
+27770950073;16 07 2025 14:16;11;1;119;MBs;119;MBs;17,85
+27702970958;17 07 2025 04:04;23;5;131;seconds;131;seconds;2,62
+27719015850;15 07 2025 17:57;25;5;300;seconds;300;seconds;9
+27790250774;14 07 2025 07:40;3;8;275;seconds;275;seconds;44
+27748419705;15 07 2025 12:19;33;8;230;seconds;230;seconds;27,6
+27774230241;19 07 2025 03:03;17;5;126;seconds;126;seconds;2,52
+27779545098;14 07 2025 09:46;35;8;99;seconds;99;seconds;13,86
+27790900159;19 07 2025 19:03;33;1;42;MBs;42;MBs;7,56
+27775025294;19 07 2025 22:20;21;1;262;MBs;262;MBs;41,92
+27700498064;19 07 2025 10:30;33;5;166;seconds;166;seconds;4,98
+27729603611;15 07 2025 05:23;33;8;107;seconds;107;seconds;18,19
+27707033903;18 07 2025 10:31;28;1;174;MBs;174;MBs;20,88
+27770953276;18 07 2025 08:30;18;4;67;seconds;2;minutes;1,08
+27729733969;16 07 2025 00:49;11;8;270;seconds;270;seconds;29,7
+27717286902;14 07 2025 00:15;10;8;27;seconds;27;seconds;3,24
+27772909252;16 07 2025 13:42;15;5;129;seconds;129;seconds;3,87
+27753729547;14 07 2025 02:18;33;1;162;MBs;162;MBs;24,3
+27765030894;17 07 2025 21:14;30;8;192;seconds;192;seconds;23,04
+27795728959;16 07 2025 19:50;29;4;212;seconds;4;minutes;2,08
+27782940238;14 07 2025 06:59;9;8;222;seconds;222;seconds;39,96
+27712113164;16 07 2025 09:43;24;5;128;seconds;128;seconds;5,12
+27732183258;15 07 2025 03:50;11;5;17;seconds;17;seconds;0,51
+27738718563;16 07 2025 04:36;11;5;20;seconds;20;seconds;1
+27704465602;19 07 2025 21:12;6;1;270;MBs;270;MBs;29,7
+27729448431;15 07 2025 16:37;14;3;298;seconds;5;minutes;7,2
+27702126483;16 07 2025 18:41;33;3;206;seconds;4;minutes;3,88
+27726606265;18 07 2025 11:11;10;3;131;seconds;3;minutes;3,57
+27749895634;17 07 2025 03:38;15;1;229;MBs;229;MBs;27,48
+27771177580;16 07 2025 13:09;14;5;48;seconds;48;seconds;2,4
+27796967165;15 07 2025 18:31;4;1;56;MBs;56;MBs;5,6
+27734810654;17 07 2025 00:56;11;4;29;seconds;1;minutes;0,6
+27771440865;18 07 2025 02:54;13;8;266;seconds;266;seconds;45,22
+27736685370;15 07 2025 22:39;33;5;275;seconds;275;seconds;13,75
+27729448431;18 07 2025 09:12;14;2;133;MBs;133;MBs;27,93
+27704131178;15 07 2025 03:18;33;1;278;MBs;278;MBs;30,58
+27712113164;17 07 2025 04:59;10;5;123;seconds;123;seconds;2,46
+27795728959;17 07 2025 14:58;13;8;280;seconds;280;seconds;39,2
+27752176619;15 07 2025 10:57;22;1;22;MBs;22;MBs;2,2
+27749951541;17 07 2025 20:29;11;5;83;seconds;83;seconds;4,98
+27763735255;17 07 2025 08:27;28;1;286;MBs;286;MBs;42,9
+27726147995;14 07 2025 13:29;19;8;293;seconds;293;seconds;52,74
+27792624290;17 07 2025 11:20;5;5;252;seconds;252;seconds;7,56
+27789810620;15 07 2025 21:23;10;1;283;MBs;283;MBs;53,77
+27791653270;19 07 2025 00:30;23;1;91;MBs;91;MBs;13,65
+27796967165;18 07 2025 02:19;7;5;265;seconds;265;seconds;5,3
+27791549028;17 07 2025 10:36;8;8;138;seconds;138;seconds;15,18
+27796205527;18 07 2025 00:29;11;4;115;seconds;2;minutes;1,32
+27750711986;14 07 2025 18:26;11;5;225;seconds;225;seconds;9
+27758901102;16 07 2025 15:07;11;4;10;seconds;1;minutes;0,88
+27711214656;14 07 2025 08:15;11;1;11;MBs;11;MBs;1,87
+27764364545;14 07 2025 01:32;10;5;3;seconds;3;seconds;0,09
+27706908401;16 07 2025 23:36;11;5;285;seconds;285;seconds;8,55
+27743282991;14 07 2025 01:05;29;1;36;MBs;36;MBs;4,32
+27779961344;19 07 2025 12:39;12;7;207;seconds;4;minutes;3,84
+27716808757;19 07 2025 11:53;21;5;111;seconds;111;seconds;2,22
+27793605906;19 07 2025 06:29;19;1;244;MBs;244;MBs;29,28
+27737391314;14 07 2025 07:25;13;5;97;seconds;97;seconds;4,85
+27711513959;14 07 2025 02:30;18;5;110;seconds;110;seconds;5,5
+27730008139;17 07 2025 00:06;32;1;102;MBs;102;MBs;13,26
+27725463719;14 07 2025 19:35;19;1;77;MBs;77;MBs;9,24
+27776715116;16 07 2025 20:32;1;5;142;seconds;142;seconds;5,68
+27736685370;19 07 2025 21:04;35;7;21;seconds;1;minutes;0,63
+27736548736;18 07 2025 15:46;14;1;2;MBs;2;MBs;0,24
+27790900159;15 07 2025 02:08;34;1;133;MBs;133;MBs;17,29
+27734810654;17 07 2025 14:28;11;8;66;seconds;66;seconds;10,56
+27778478997;14 07 2025 06:46;10;1;31;MBs;31;MBs;3,1
+27721198397;19 07 2025 23:30;29;5;64;seconds;64;seconds;2,56
+27790328958;15 07 2025 17:24;8;8;99;seconds;99;seconds;16,83
+27753154430;16 07 2025 10:55;12;8;262;seconds;262;seconds;41,92
+27742020320;18 07 2025 03:14;10;1;167;MBs;167;MBs;30,06
+27746332321;15 07 2025 00:29;10;5;51;seconds;51;seconds;2,55
+27705295490;19 07 2025 12:04;30;5;204;seconds;204;seconds;8,16
+27781102199;18 07 2025 18:38;11;1;233;MBs;233;MBs;23,3
+27775025294;19 07 2025 08:27;21;1;178;MBs;178;MBs;19,58
+27729619869;15 07 2025 22:16;22;8;225;seconds;225;seconds;33,75
+27710091970;16 07 2025 17:16;5;1;293;MBs;293;MBs;26,37
+27786671547;16 07 2025 00:07;33;5;291;seconds;291;seconds;17,46
+27775025294;18 07 2025 09:46;19;1;260;MBs;260;MBs;23,4
+27732960859;17 07 2025 06:02;35;8;178;seconds;178;seconds;24,92
+27733195138;16 07 2025 20:42;20;1;269;MBs;269;MBs;37,66
+27709138730;15 07 2025 21:41;11;2;12;MBs;12;MBs;3
+27703402404;15 07 2025 17:00;9;6;95;SMSs;95;SMSs;65,55
+27729603611;19 07 2025 16:56;33;1;73;MBs;73;MBs;12,41
+27716126226;14 07 2025 05:30;15;5;256;seconds;256;seconds;7,68
+27798418621;16 07 2025 01:44;11;1;55;MBs;55;MBs;9,9
+27790022877;17 07 2025 15:55;17;8;217;seconds;217;seconds;28,21
+27779152086;19 07 2025 05:34;13;4;265;seconds;5;minutes;2,5
+27719396045;16 07 2025 06:50;11;5;110;seconds;110;seconds;3,3
+27792273093;15 07 2025 04:35;15;5;7;seconds;7;seconds;0,14
+27748419705;19 07 2025 13:05;35;5;234;seconds;234;seconds;11,7
+27729733969;14 07 2025 22:13;21;1;181;MBs;181;MBs;19,91
+27709188166;18 07 2025 12:18;3;1;293;MBs;293;MBs;35,16
+27706347171;18 07 2025 15:10;26;5;293;seconds;293;seconds;8,79
+27761935085;14 07 2025 05:47;11;1;43;MBs;43;MBs;7,74
+27763735255;19 07 2025 07:34;11;5;241;seconds;241;seconds;12,05
+27729817295;14 07 2025 12:50;10;5;288;seconds;288;seconds;14,4
+27771920365;19 07 2025 12:45;1;1;46;MBs;46;MBs;5,52
+27706347171;15 07 2025 17:21;10;8;107;seconds;107;seconds;18,19
+27755830723;15 07 2025 06:25;11;3;39;seconds;1;minutes;1,34
+27726147995;17 07 2025 10:30;19;1;239;MBs;239;MBs;33,46
+27789793342;15 07 2025 04:24;19;1;39;MBs;39;MBs;3,12
+27771583203;18 07 2025 11:01;33;5;273;seconds;273;seconds;5,46
+27793605906;14 07 2025 06:45;19;5;8;seconds;8;seconds;0,4
+27719729993;19 07 2025 19:38;11;1;277;MBs;277;MBs;36,01
+27719729993;16 07 2025 02:04;11;1;176;MBs;176;MBs;31,68
+27721340588;16 07 2025 00:55;19;2;73;MBs;73;MBs;28,47
+27712113164;14 07 2025 00:15;10;5;300;seconds;300;seconds;12
+27771440865;19 07 2025 03:38;17;5;128;seconds;128;seconds;7,68
+27729733969;15 07 2025 11:07;11;4;145;seconds;3;minutes;2,79
+27748023717;17 07 2025 18:11;18;1;254;MBs;254;MBs;35,56
+27781238778;19 07 2025 14:06;28;2;13;MBs;13;MBs;3,38
+27776328452;15 07 2025 00:12;3;8;238;seconds;238;seconds;33,32
+27726176224;14 07 2025 05:04;33;5;24;seconds;24;seconds;0,96
+27715586306;17 07 2025 21:58;33;5;56;seconds;56;seconds;2,8
+27712385865;16 07 2025 20:12;14;1;29;MBs;29;MBs;4,64
+27757073185;16 07 2025 03:30;17;1;189;MBs;189;MBs;32,13
+27734512854;17 07 2025 04:09;1;8;276;seconds;276;seconds;33,12
+27719118275;15 07 2025 15:05;10;8;47;seconds;47;seconds;5,64
+27711214656;19 07 2025 11:46;30;1;78;MBs;78;MBs;9,36
+27755830723;19 07 2025 07:06;11;1;44;MBs;44;MBs;5,72
+27711688823;16 07 2025 20:55;28;8;205;seconds;205;seconds;34,85
+27796967165;18 07 2025 18:59;5;5;1;seconds;1;seconds;0,02
+27719118275;16 07 2025 02:36;26;1;221;MBs;221;MBs;37,57
+27739493210;19 07 2025 03:15;27;1;34;MBs;34;MBs;6,8
+27761704638;17 07 2025 10:55;33;1;95;MBs;95;MBs;13,3
+27761477359;18 07 2025 23:51;23;5;238;seconds;238;seconds;9,52
+27704753382;16 07 2025 02:03;2;5;197;seconds;197;seconds;9,85
+27732577687;17 07 2025 13:23;16;2;41;MBs;41;MBs;11,48
+27736732237;19 07 2025 17:05;21;1;1;MBs;1;MBs;0,16
+27746721111;19 07 2025 20:24;16;1;272;MBs;272;MBs;27,2
+27702970958;15 07 2025 17:35;18;6;222;SMSs;222;SMSs;119,88
+27721198397;17 07 2025 17:49;28;5;23;seconds;23;seconds;0,92
+27753729547;17 07 2025 11:02;33;5;159;seconds;159;seconds;7,95
+27739493210;14 07 2025 04:07;33;5;91;seconds;91;seconds;3,64
+27756759873;14 07 2025 01:35;20;8;101;seconds;101;seconds;11,11
+27750688826;15 07 2025 22:06;15;7;201;seconds;4;minutes;3,68
+27711572067;18 07 2025 07:46;23;7;29;seconds;1;minutes;1,06
+27730210420;18 07 2025 00:58;11;5;270;seconds;270;seconds;10,8
+27775640687;15 07 2025 10:53;2;5;113;seconds;113;seconds;3,39
+27743941564;19 07 2025 08:41;33;3;267;seconds;5;minutes;5,15
+27795885602;14 07 2025 21:02;31;8;13;seconds;13;seconds;1,95
+27714005115;18 07 2025 21:26;26;7;99;seconds;2;minutes;2,4
+27769031933;17 07 2025 09:26;28;3;114;seconds;2;minutes;2,14
+27733195138;16 07 2025 11:11;20;5;9;seconds;9;seconds;0,18
+27753154430;14 07 2025 05:00;8;5;116;seconds;116;seconds;3,48
+27761935085;14 07 2025 16:54;11;5;75;seconds;75;seconds;3,75
+27739493210;16 07 2025 00:12;35;1;73;MBs;73;MBs;7,3
+27757311186;18 07 2025 03:44;33;1;46;MBs;46;MBs;7,36
+27743417384;17 07 2025 10:58;33;1;3;MBs;3;MBs;0,36
+27706374564;16 07 2025 17:12;29;5;72;seconds;72;seconds;4,32
+27780470523;19 07 2025 11:30;19;1;41;MBs;41;MBs;7,38
+27724778385;18 07 2025 18:11;7;3;110;seconds;2;minutes;1,96
